
Initial statistics: 136 variables; iteration 0; function evaluation 0; phase 1
Function value 6.8696781e+03; maximum gradient component mag -2.5468e+01
 76  0.02218  9.53246e-02 | 77  0.01791  3.78917e-02 | 78  0.01409 -9.54028e-03
 79  0.01109 -3.56320e-02 | 80  0.00893 -5.10227e-02 | 81  0.00739 -6.53443e-02
 82  0.00616 -7.91452e-02 | 83  0.00524 -8.61385e-02 | 84  0.00518 -7.96475e-02
 85  0.00606 -6.13548e-02 | 86  0.00658 -3.77249e-02 | 87  0.00855 -1.73464e-02
 88  0.01138 -7.16285e-03 | 89  0.01541 -3.04483e-02 | 90  0.01487 -7.49116e-02
 91  0.01190 -1.59372e-01 | 92  0.00769 -2.80714e-01 | 93 -0.00191 -2.68489e-01
 94 -0.00102  3.95252e-02 | 95  0.01865  4.03738e-01 | 96  0.02039  8.29416e-01
 97 -0.00319  5.81227e-01 | 98  0.01568  9.82414e-01 | 99  0.07814  1.87679e+00
100  0.02178  1.42836e+00 |101 -0.02078  8.85446e-01 |102 -0.00093  1.21143e+00
103  0.01896  2.39805e+00 |104  0.03235  3.74674e+00 |105 -0.01628  2.37509e+00
106 -0.07835  8.79184e-01 |107 -0.08775  2.25585e+00 |108 -0.08476  2.37538e+00
109 -0.04051  1.72036e+00 |110  0.06366  8.17788e-01 |111  0.01675  2.13420e-01
112  0.00720  1.19714e+00 |113 -0.02963  1.07040e+00 |114 -0.06965 -1.01741e+00
115 -0.00369 -1.13284e+00 |116 -0.00010 -1.74196e+00 |117 -0.02326 -3.21414e-02
118  0.03390 -8.07216e-01 |119  0.08587 -1.44120e+00 |120  0.02011 -6.02424e-01
121  0.09172 -1.48424e+00 |122  0.00862 -9.22536e-01 |123  0.14069  9.90764e-01
124 -0.00433 -1.00619e+00 |125 -0.04707 -1.05861e+00 |126 -0.05643  1.95613e-02
127 -0.01938  8.25580e-02 |128  0.09327 -8.31528e-01 |129  0.03297  3.32199e-01
130  0.01782  4.99330e-01 |131 -0.02626  4.86724e-01 |132 -0.01698  1.57089e-01
133 -0.00585  5.33714e-03 |134 -0.00039  3.00577e-03 |135  0.30210  1.50030e+00
136  0.20813  1.44979e+00 |

Initial statistics: 146 variables; iteration 0; function evaluation 0; phase 2
Function value 6.8683517e+03; maximum gradient component mag -1.2036e+02
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1 -0.42321  8.67744e+00 |  2  0.37110 -4.24366e+01 |  3 -0.12614 -1.05583e+02
  4 -0.01321 -9.67122e+01 |  5 -0.70915  1.35647e+01 |  6 -0.60419  7.40671e+00
  7  0.37628 -5.31818e+01 |  8 -0.18524 -1.20359e+02 |  9  0.03399 -1.07824e+02
 10 -0.60948  4.35670e+00 | 11 -0.62338 -5.90223e+01 | 12 -0.10881  4.56098e-01
 13 -0.00939 -6.12310e-02 | 14 -0.00961 -6.41554e-02 | 15 -0.00982 -6.72518e-02
 16 -0.01003 -7.05205e-02 | 17 -0.01023 -7.39665e-02 | 18 -0.01043 -7.76024e-02
 19 -0.01063 -8.14253e-02 | 20 -0.01082 -8.54337e-02 | 21 -0.01099 -8.96329e-02
 22 -0.01116 -9.40120e-02 | 23 -0.01132 -9.85589e-02 | 24 -0.01147 -1.03274e-01
 25 -0.01160 -1.08138e-01 | 26 -0.01171 -1.13139e-01 | 27 -0.01181 -1.18263e-01
 28 -0.01189 -1.23500e-01 | 29 -0.01195 -1.28835e-01 | 30 -0.01199 -1.34268e-01
 31 -0.01201 -1.39804e-01 | 32 -0.01200 -1.45470e-01 | 33 -0.01197 -1.51323e-01
 34 -0.01191 -1.57434e-01 | 35 -0.01182 -1.63897e-01 | 36 -0.01171 -1.70833e-01
